,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
3728,980129,1451680755.0,3313519_108,59.927772999999995,30.343172999999997,11200126,108.0,С Новым 2016!!!,3313519.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3730,980131,1444422665.0,96225_3181,59.927772999999995,30.343172999999997,11200126,3181.0,,96225.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3731,980132,1444245273.0,53589909_767,59.927772999999995,30.343172999999997,11200126,767.0,,53589909.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3733,980134,1438974699.0,355694_3959,59.927772999999995,30.343172999999997,11200126,3959.0,Уволилась и теперь уже абсолютно свободная!!! #wheniamhappy,355694.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3734,980135,1437074158.0,219789463_480,59.927772999999995,30.343172999999997,11200126,480.0,"Ну вечер, чтоль.",219789463.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3736,980137,1436374855.0,230695763_880,59.927772999999995,30.343172999999997,11200126,880.0,[id7265157|Ванька] тебе от нас с Надей привет из Питера!,230695763.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3737,980138,1436192025.0,4288556_3481,59.927772999999995,30.343172999999997,11200126,3481.0,"супер место,уже второе в моем списке) ))",4288556.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3738,980139,1435872911.0,8986666_2985,59.927772999999995,30.343172999999997,11200126,2985.0,Что нужно вечером для счастья? Конечно плечо любимого мужа? и еда? и вишневое пиво? и хорошая компания?,8986666.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3739,980140,1434310377.0,12751385_2261,59.927772999999995,30.343172999999997,11200126,2261.0,"Фыр фыр, Моллис, фыр....",12751385.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3740,980141,1434061075.0,148407704_609,59.927772999999995,30.343172999999997,11200126,609.0,Последняя ночь(,148407704.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3741,980142,1427459700.0,147550307_5576,59.927772999999995,30.343172999999997,11200126,5576.0,,147550307.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3742,980143,1427050328.0,116675049_2736,59.927772999999995,30.343172999999997,11200126,2736.0,,116675049.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3743,980283,1516480187.0,22731221_2656,59.927533999999994,30.343484000000004,8751,2656.0,Хороший вечер),22731221.0,2955,Рубинштейна 36,210,,30.343509,59.927676,Mollie’s Irish Bar,136,,,
3744,980284,1515188073.0,1580179_810,59.927533999999994,30.343484000000004,8751,810.0,Эх!!! Просто Эх)),1580179.0,2955,Рубинштейна 36,210,,30.343509,59.927676,Mollie’s Irish Bar,136,,,
3745,980285,1514818431.0,41124513_7470,59.927533999999994,30.343484000000004,8751,7470.0,В Питере - пить! Гоблин плохого не посоветует ?,41124513.0,2955,Рубинштейна 36,210,,30.343509,59.927676,Mollie’s Irish Bar,136,,,
3747,980287,1506854108.0,44822164_3317,59.927533999999994,30.343484000000004,8751,3317.0,#семья#средняясестра ??,44822164.0,2955,Рубинштейна 36,210,,30.343509,59.927676,Mollie’s Irish Bar,136,,,
