,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
53034,1872824,1430671485.0,5373308_3638,59.865156000000006,30.318154999999997,25340,3638.0,,5373308.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53035,1872825,1430057564.0,191660049_477,59.865156000000006,30.318154999999997,25340,477.0,Отдыхаем с пользой для ума),191660049.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53036,1872826,1428688191.0,148068666_1615,59.865156000000006,30.318154999999997,25340,1615.0,??,148068666.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53037,1872827,1428337321.0,224204865_117,59.865156000000006,30.318154999999997,25340,117.0,запах весны!!,224204865.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53039,1872829,1427882535.0,2090232_7496,59.865156000000006,30.318154999999997,25340,7496.0,Сижу на конференции Рос. Библиотечной Ассоциации в РНБ))<br><br>#рба #спонсоры #рнб #конференция,2090232.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53042,1872832,1426086738.0,2017965_2955,59.865156000000006,30.318154999999997,25340,2955.0,Глянцевые журнальчики сильной независимой женщины :),2017965.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53043,1872833,1425904080.0,2602155_10480,59.865156000000006,30.318154999999997,25340,10480.0,Кто на пляж...а кто в библиотеку ?,2602155.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53044,1872863,1422642821.0,13229691_237,59.865156000000006,30.318154999999997,25340,237.0,[id34540499|Александра Пех],13229691.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53045,1872864,1422450988.0,34496_1523,59.865156000000006,30.318154999999997,25340,1523.0,Бэст плэйс фор ворк. Фром май харт #рнб #nlr @ улица Бассейная,34496.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53046,1872865,1421424300.0,984524_4009,59.865156000000006,30.318154999999997,25340,4009.0,.... символу текущего года посвящается ;))),984524.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53047,1872866,1419484272.0,236570044_1423,59.865156000000006,30.318154999999997,25340,1423.0,"С 25 декабря на Московском вокзале появится необычное Желтое пианино: жители и гости города смогут круглосуточно послушать живую музыку, а при желании и сами поиграть. <br>На вокзале пианино будет стоять вплоть до 7 января!",236570044.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
